message_id,user_id,cluster_id,subcluster_id,subcluster_name,sentiment_label,age_num,city_canon,ts,text_redacted,redaction_applied
7f3ba032b6bc8315,0014ad7a21e3,1,10,Biometrics and minors' documents,Neutral,29.0,Other,2026-05-05 16:35:43.059,"Está ubicado en la región de Urabá, al norte del departamento de Antioquia, cerca del mar Caribe 🌊.",False
7f43a8747a01b82e,f11283a6845d,4,41,Food and shelter from organisations,Neutral,49.0,Barranquilla,2026-07-28 04:16:32.335,Barranquilla,False
7f5648e0c6f67dd7,0b98d3009cee,4,40,Health access and registration,Neutral,36.0,Bogotá,2026-04-29 20:09:39.960,ACNUR en bogota,False
7f5a179d85489565,f9d6c94199a5,4,41,Food and shelter from organisations,Neutral,38.0,Other,2026-06-12 18:40:52.484,para barraquilla,False
7f5a9243851ac268,e63ad6b19e6a,4,41,Food and shelter from organisations,Neutral,23.0,Medellín,2026-05-29 13:32:26.404,Me puedes ayudar con organizaciónes humanitarias aquí en medellín,False
7f5efecbbee5e5e7,cfe952f9994f,2,22,Apostilles and birth records,Neutral,44.0,Medellín,2026-05-30 14:10:28.866,[nombre],True
7f638aae8d2b449a,bf22bd88e84f,5,50,Services and integration,Neutral,26.0,Other,2026-06-19 14:57:56.017,Que sigue?,False
7f813f11c4c8cc5e,e1f13dfde3bc,0,0,Starting a business,Positive,42.0,Bogotá,2026-05-13 13:51:42.720,Muchas gracias,False
7f83bbe87ad7e078,a5f1f43e9efd,0,0,Starting a business,Negative,34.0,Other,2026-07-15 00:14:23.884,No entiendo,False
7f87f6187f7927b5,cfa7562d8642,4,40,Health access and registration,Neutral,80.0,Medellín,2026-07-24 16:36:10.692,quiero registrarme de nuevo,False
7f8c9119c4dc1157,5d68d7d36dbf,4,40,Health access and registration,Negative,25.0,Medellín,2026-06-20 19:33:23.637,Hola necesito un centro de salud ya que estoy pasando por un mal momento y noce como hacer,False
7f9a72bf4f326286,b2b053c989b4,4,41,Food and shelter from organisations,Negative,26.0,Cúcuta,2026-05-15 13:15:12.666,Que servio de salud ay,False
7f9a8b803b896fab,6ef03228368d,2,20,Family nationality options,Neutral,27.0,Cúcuta,2026-07-10 16:46:48.461,Y el permiso q se llama pec cuál es,False
7fa1e3cbc6cf8ccc,025f8fa9b2ff,2,22,Apostilles and birth records,Neutral,35.0,Medellín,2026-06-23 22:53:27.874,Yo no tengo pasaporte con el único documento que cuento es mi cedula venezolana,False
7fa666ae04b498df,1c5abb23d689,2,22,Apostilles and birth records,Neutral,12.0,Bogotá,2026-07-27 16:09:40.403,Mi hijo nació en Venezuela yo soy colombiana y le quiero dar la nacionalidad colombiana pero los apellidos de su registro de nacimiento no considen con los míos porque en Venezuela el sale [nombre] duque y yo salgo [nombre] aquí el duque es el apellido de mi mamá en Venezuela,True
7faafd650d33fc93,2920d7482649,3,30,Visas and travel abroad,Neutral,20.0,Medellín,2026-05-29 01:06:09.777,[nombre] de visitante tipo v,True
7fb47373d200fcd7,eabcd4d08636,2,20,Family nationality options,Neutral,25.0,Cúcuta,2026-07-15 03:07:22.993,No tengo ppt,False
7fbdfd3f6bfe2244,5a7576901649,0,0,Starting a business,Neutral,51.0,Cúcuta,2026-07-21 16:07:39.447,Quisiera saber cuándo tenga algún taller de emprendimiento,False
7fcb8c758ac65b81,c70fc546cae1,2,20,Family nationality options,Neutral,33.0,Other,2026-04-15 18:17:33.136,"Soy venezolana, quiero regularizarme en Colombia",False
7fce0eeceefc5940,c157e0120f71,1,10,Biometrics and minors' documents,Neutral,51.0,Cúcuta,2026-07-14 21:44:10.597,necesito la cédula,False
7fda0495f2a85f57,991321e4e058,4,41,Food and shelter from organisations,Negative,25.0,Soacha,2026-06-22 16:41:04.649,"Saber mí estatus de migración y solicitar una ayuda humanitaria, ya que tengo 2 niños pequeños y quedé desempleada.",False
7fdb70431b888f78,390f8b9d5dd0,4,40,Health access and registration,Neutral,21.0,Other,2026-07-15 15:37:17.282,Estoy embarazada,False
7fdd115f2f0bc348,8e550e7fc89a,1,10,Biometrics and minors' documents,Positive,19.0,Medellín,2026-06-11 23:07:20.509,Listo muchas gracias,False
7fe69e1c4330a295,f11283a6845d,4,41,Food and shelter from organisations,Neutral,49.0,Barranquilla,2026-05-07 03:52:40.928,Consejo Danes para regugiados,False
7ffcf91c8b6011b6,df79cf3d1d84,1,11,Brigades and paperwork steps,Neutral,30.0,Cúcuta,2026-03-26 22:55:18.715,Cómo inició mi trámite para nacionalizarme si ya tengo el ppt,False
801eef5be225a399,6ef03228368d,2,20,Family nationality options,Neutral,27.0,Cúcuta,2026-07-10 16:46:48.461,Soy venezolana y quiero un permiso para permanecer en Colombia,False
8035a236cca0fa9c,be2473df979a,4,41,Food and shelter from organisations,Neutral,26.0,Medellín,2026-07-08 17:41:17.718,Me encuentro en Medellín,False
805d6a0d5d284dcf,0bd6a1517cd4,3,30,Visas and travel abroad,Neutral,32.0,Barranquilla,2026-06-13 17:20:02.308,Necesito ayuda con el permiso de permanencia,False
805f591f88d88437,3dbebe73d557,4,40,Health access and registration,Negative,43.0,Barranquilla,2026-07-01 20:31:18.395,Yo sufro de la tensión y creo que también tengo azúcar y me da mucho dolor en el brazo derecho y me lo duerme por eso me dirijo a ustedes para que me ayuden a obtener un saboconducto para poder ir y que me hagan todos mis examenes,False
8060d7d7a65805f9,5e4e11b7a1b0,2,20,Family nationality options,Neutral,36.0,Other,2026-06-22 16:35:11.258,El salvoconducto sc2 me sirve para trabajar?,False
807b8d90b98a226b,b810be78aa76,2,22,Apostilles and birth records,Neutral,20.0,Medellín,2026-05-30 17:23:08.597,Solo quiero pagar la multa pero que me entreguen mi permiso corregido para poder continuar legalmente mi estadía aquí...,False
808a1d66ed07afeb,cafa8a84785e,4,41,Food and shelter from organisations,Neutral,26.0,Pasto,2026-04-28 15:24:22.956,Quisiera saber dónde hay refugio en pasto,False
80a0577482572850,baaa2fdf68b4,5,50,Services and integration,Neutral,35.0,Cúcuta,2026-07-15 16:28:36.280,Ayuda a encontrae empleo desde casa,False
80aaee6aa0e9ef1a,4d5aec64e21d,1,10,Biometrics and minors' documents,Neutral,51.0,Medellín,2026-06-01 15:39:08.149,Y cédula  vencima,False
80adcebfe07280cb,10362a778226,4,40,Health access and registration,Negative,28.0,Cúcuta,2026-07-09 00:17:35.957,Será que me pueden ayudar en el sistema de salud de acá para realizarme unos exámenes tengo lupus eritematoso y no cuento con los recursos pará realizarme los y en Venezuela son muy costosos y mi familia no han podido ayudarme,False
80f09d4eaf51cdce,730e17119e5d,5,50,Services and integration,Neutral,22.0,Cúcuta,2026-04-21 15:49:13.121,Cómo hago para resivir atención humanitaria,False
80f3bd8200f45603,d3864482b1cc,4,41,Food and shelter from organisations,Neutral,49.0,Barranquilla,2026-06-13 13:49:44.900,"Necesito saber sobre ayuda humanitaria para venezolanos, soy madre cabeza de hogar con una niña con discapacidad",False
80ffa8395310129e,7b6725641439,2,22,Apostilles and birth records,Neutral,33.0,Santa Marta,2026-06-30 15:25:17.017,Que se puede hacer en ese caso,False
81165cd0c311d324,0de98070fca2,4,41,Food and shelter from organisations,Neutral,26.0,Ipiales,2026-07-28 03:59:59.644,Dónde puedo recibir la tarjeta de alimentación?,False
812f2a2ab1bb2ad1,f19346cfa019,3,30,Visas and travel abroad,Neutral,36.0,Santa Marta,2026-06-20 03:51:31.929,Debo pagar para obtener la visa,False
813aba71dbee4b79,00e5e5188fa3,2,20,Family nationality options,Negative,31.0,Medellín,2026-05-28 21:26:45.293,Como se saca ese permiso,False
815073aa7cd88d31,9f55b7f98d0c,4,40,Health access and registration,Neutral,29.0,Other,2026-05-08 13:34:53.193,Yo fui al ospital viejo y me dijeron q tengo q ir ah rioacha ala oficina del danés para q me puedan ayudar con lo del rranchito para mis hijos,False
815b0a7df72e59d4,e06423c70b3e,4,40,Health access and registration,Neutral,22.0,Medellín,2026-05-28 22:30:07.559,Y ayudas económicas para el niño,False
815b91a24a378067,0fb335dc5958,4,40,Health access and registration,Neutral,49.0,Medellín,2026-03-26 16:02:33.492,Talleres de esparcimiento gratuitos,False
8189b1bf0be0738c,67137155144d,4,40,Health access and registration,Neutral,32.0,Bogotá,2026-03-26 20:51:28.179,Como acceder ah programas sociales,False
818bcbc1b0818b81,17ae63bbba2a,5,50,Services and integration,Negative,5.0,Barranquilla,2026-06-13 14:35:16.916,No tengo trabajo necesito ayuda humanitaria,False
81961e873fa8d155,f480b4f24ed8,4,40,Health access and registration,Negative,11.0,Santa Marta,2026-06-12 18:55:54.679,Lo q pasa el no tiene permiso lo q pasa q el necesita ayuda para su tratamiento ya q l salió positivo la prueba Del sida,False
81a11d43adbc0600,21d253a16688,4,41,Food and shelter from organisations,Neutral,34.0,Ipiales,2026-04-16 12:01:41.682,Hay alguna refugio para migrante de [nombre] asta cali,True
81ad7ffc729c830c,6921ec0847ed,2,21,Regularising status abroad,Neutral,22.0,Medellín,2026-04-30 17:47:58.641,Que documentos necesito para empezar a gestionar el visado,False
81aea02363443670,d34943bfdf8b,1,10,Biometrics and minors' documents,Neutral,30.0,Cúcuta,2026-03-26 21:14:06.460,Donde hago este pre registro virtual?,False
81b270cf608e56bb,3c69a8dc1d56,0,1,Looking for work and training,Neutral,68.0,Santa Marta,2026-06-18 15:09:28.256,Deseo saber dónde puedo conseguir asesoría psicológica?,False
81bcfea09d132965,cfa7562d8642,4,40,Health access and registration,Neutral,80.0,Medellín,2026-07-24 16:36:10.692,i want to register again,False
81ce00f61f32bdd5,24210d0ef3a3,2,22,Apostilles and birth records,Neutral,37.0,Medellín,2026-05-28 21:23:08.060,Medellín,False
81d550a3de446049,ee812abbae17,4,40,Health access and registration,Neutral,36.0,Bucaramanga,2026-07-15 17:31:38.121,Si se que no es grati pero no creo que sea tan caro porque,False
81d6afe1f2f0bd41,0a2869cfe664,3,31,Expiring permits and renewals,Neutral,29.0,Cúcuta,2026-04-16 19:39:30.152,Cúcuta,False
81e2391ca9c6c9a4,7cd7675ea731,1,11,Brigades and paperwork steps,Neutral,37.0,Soacha,2026-05-13 20:39:18.189,Como hago para sacar ppt a mis hijos,False
81ebfd06399799b1,cfa7562d8642,4,40,Health access and registration,Neutral,80.0,Medellín,2026-07-24 16:36:10.692,hola,False
81efbf8d064162a5,481568c9e082,5,50,Services and integration,Neutral,36.0,Bogotá,2026-06-18 17:42:09.011,Ayuda inmigrantes bogota,False
81f2f113b4cb3f97,5fceb0b65f8e,5,50,Services and integration,Neutral,39.0,Santa Marta,2026-06-23 00:34:40.718,Integrate esta dictando cursos complementarios,False
81ffe6c2bbcd4c2b,90b569f486eb,5,50,Services and integration,Neutral,32.0,Ipiales,2026-05-04 21:16:49.832,Otro,False
82046b706ac51f81,44c34c6efe6f,5,50,Services and integration,Neutral,20.0,Medellín,2026-06-23 17:09:21.455,Una pregunta,False
82051b2be217a5d8,f11283a6845d,4,41,Food and shelter from organisations,Neutral,49.0,Barranquilla,2026-05-07 03:52:40.928,Cursos y diplomados gratis para migrantes,False
821eea4e26d541a5,a26eecc89b56,4,41,Food and shelter from organisations,Neutral,24.0,Ipiales,2026-03-26 00:43:58.525,Una pregunta alguna fundación en el departamento de choco?,False
823935597b98f859,2ad1d2577df4,5,50,Services and integration,Positive,28.0,Soacha,2026-05-13 20:32:33.072,Que ayuda humanitaria le están brindando a los venezolanos,False
823b0bbf0e4847f0,d1f867f3ce0d,4,41,Food and shelter from organisations,Neutral,41.0,Cúcuta,2026-07-14 23:37:24.750,Si estoy en Cúcuta norte de Santander,False
824d9caf1b32c2b6,c4aec67a23b2,2,21,Regularising status abroad,Neutral,41.0,Medellín,2026-07-09 19:52:06.173,Listo muchas grasias,False
825840ce4fd993cc,3dc2b7a2cf9f,4,40,Health access and registration,Neutral,19.0,Bogotá,2026-07-21 20:06:57.212,Necesito una ayuda económica,False
8279181064d56251,d1c4e8d8c4d7,0,0,Starting a business,Neutral,34.0,Santa Marta,2026-06-12 16:52:40.272,Si sobre las ayuda q dan a las personas q ya tienen una profesión y no tiene los recursos para seguir su profesión,False
828c6edebf120345,efa2a0117317,1,10,Biometrics and minors' documents,Positive,46.0,Cúcuta,2026-06-29 14:33:53.416,Gracias,False
82af2f3c4d6acd84,390f8b9d5dd0,4,40,Health access and registration,Neutral,21.0,Other,2026-07-15 15:37:17.282,Deseo ayuda en Barrancabermeja,False
82c5c2300aecbd8d,797bfbba2242,1,10,Biometrics and minors' documents,Neutral,30.0,Cúcuta,2026-07-14 21:56:16.321,Cómo saca el PPT tutor,False
82c9639e91edf280,e2c9eb5825cb,2,22,Apostilles and birth records,Negative,47.0,Medellín,2026-05-30 13:16:07.443,Si como aria para tramitar un permiso de viaje a menores si el padre está privado de libertad en Venezuela,False
82cde8bcd2ed746a,9073c17379d1,3,31,Expiring permits and renewals,Neutral,32.0,Bucaramanga,2026-05-05 18:19:53.389,Cuales son los requisitos para salvoconducto,False
82eec273670501d3,9b2ccbb84f4f,4,41,Food and shelter from organisations,Neutral,35.0,Cúcuta,2026-07-14 22:35:15.257,Y como venezolano necesito tener esa prueba ICFES,False
82f363f295b6b5dc,aafc94db1e25,4,40,Health access and registration,Negative,49.0,Medellín,2026-05-06 01:46:39.086,Subsidio de vivienda,False
82f5d375f6198f03,cfa7562d8642,4,40,Health access and registration,Neutral,20.0,Bogotá,2026-07-24 14:16:42.336,y sobre el ppt me das informacion,False
83017f8a5189abee,d881a73f0891,4,41,Food and shelter from organisations,Positive,22.0,Ipiales,2026-04-30 14:26:26.100,muchas gracias,False
831478bc4a81113a,d1a4e92e9378,3,31,Expiring permits and renewals,Neutral,30.0,Cúcuta,2026-07-14 21:54:46.721,Yo quiero saber como hace uno para solicitar el salvo conducto,False
833a9fd41e915c56,5858420214d9,3,30,Visas and travel abroad,Neutral,39.0,Medellín,2026-04-27 11:17:58.612,Quisiera que me ayudarán a ir a Estados Unidos en el programa movilidad segura,False
83437a664730f58e,7dcca471d88b,4,40,Health access and registration,Neutral,43.0,Cúcuta,2026-07-08 16:36:28.583,Asistencia humanitaria,False
8356149f347ff636,719105037cd3,4,40,Health access and registration,Neutral,37.0,Maicao,2026-04-10 22:50:42.990,Ayuda a inmigrantes en maicao,False
8358da98de297d88,f64d330feb5a,0,1,Looking for work and training,Neutral,41.0,Medellín,2026-05-28 22:30:29.861,Medellín,False
83623820298634e4,0b98d3009cee,4,40,Health access and registration,Neutral,29.0,Ipiales,2026-05-19 16:32:24.950,Como hago con una multade tránsito,False
8364b6fde4af9fe4,185a9a73040a,4,41,Food and shelter from organisations,Positive,26.0,Medellín,2026-05-28 21:23:23.521,Gracias,False
8369911472901bf0,046a939f1579,2,20,Family nationality options,Neutral,25.0,Medellín,2026-04-18 12:42:15.903,Buenos días como estás,False
8377dc1df95028bc,67137155144d,4,40,Health access and registration,Neutral,32.0,Bogotá,2026-03-26 20:51:28.179,Cuales pueden ser los beneficios que puede tener el extranjero estando aqui en colombia. Yo quiero tener informacion de todo lo que brindan,False
8385f4a3e25421cf,7561a5acc372,2,21,Regularising status abroad,Negative,52.0,Medellín,2026-06-02 21:21:59.674,Tengo casi 3 años de no legalizar mi estancia legal en Colombia. ¿Qué proceso debo seguir para volver a legalizarme?,False
8386da0dc5b9ff0b,552aa120255f,1,10,Biometrics and minors' documents,Negative,33.0,Cúcuta,2026-07-14 21:57:14.965,No gracias,False
838ce45c2fa6f9ab,1b5222e497bf,4,40,Health access and registration,Negative,41.0,Other,2026-05-13 20:28:17.821,"Como hago para que me renovén el salvó conducto o me den el permiso de permanencia, estoy un poco delicada de salud y necesito atención medica",False
8398f08081d07af5,aafc94db1e25,4,40,Health access and registration,Neutral,49.0,Medellín,2026-05-06 01:46:39.086,Medellín,False
839b5e5f2ac598d1,7cd81c1cedbc,2,20,Family nationality options,Positive,34.0,Barranquilla,2026-06-13 14:39:34.118,Yo tengo ppt con eso se me facilita mas los tramites de cédula de residente colombiana,False
83a9eccfb136d9c3,6a96577d2770,4,40,Health access and registration,Negative,37.0,Medellín,2026-06-10 22:12:31.899,Y en otro parte no hay punto de atención,False
83af393147361ca9,2984a7622736,2,21,Regularising status abroad,Neutral,1.0,Cúcuta,2026-05-05 13:34:15.666,Si deseo trabajar,False
83bccc942b6968ec,adcc6e0b89df,4,40,Health access and registration,Neutral,29.0,Medellín,2026-06-29 18:25:26.072,En el.terminal norte,False
83c821f4a25d4b69,453801c9089a,1,10,Biometrics and minors' documents,Negative,45.0,Bogotá,2026-05-25 20:34:02.121,Otro día me dió una neurisma yy tampoco me atendieron ese día ni me miró el médico x eso se q no eso se puede,False
83d14cf3bff1578b,f9c6990c9ee3,2,20,Family nationality options,Neutral,21.0,Cúcuta,2026-07-14 22:25:46.008,La cosa de residente motivo familiar,False
83d654360103ce9a,dd16a0f184e1,4,40,Health access and registration,Positive,46.0,Medellín,2026-05-21 17:21:46.603,Ok gracias,False
83f82bac5342eab7,41447e385370,1,10,Biometrics and minors' documents,Neutral,25.0,Cúcuta,2026-07-14 22:14:54.787,Y para la mamá le pueden dar el PPT,False
84015b4d978075bf,57d5e7a9a479,2,20,Family nationality options,Neutral,35.0,Medellín,2026-07-09 15:41:32.245,MEDELLÍN,False
8410eb14a7db57e8,4a686437f274,1,11,Brigades and paperwork steps,Neutral,29.0,Bogotá,2026-06-22 18:55:30.136,Y como ago para el permiso del ppt,False
8417d5733b4f2ac2,bea69498fbd0,0,0,Starting a business,Neutral,1.0,Santa Marta,2026-06-12 18:58:58.251,No brindan ayuda económica o para emprendedores?,False
84220f7b50d66b5b,4b99fb3f7c87,1,10,Biometrics and minors' documents,Neutral,26.0,Medellín,2026-07-22 01:19:14.667,Tengo ppt en medellin,False
842f800a7bc48002,19fb6b4a45c3,1,11,Brigades and paperwork steps,Neutral,20.0,Bogotá,2026-06-22 18:55:39.575,Esta sacando ppt para los adultos,False
8431fe4e4330d8d3,533f8aeb1f13,4,41,Food and shelter from organisations,Neutral,60.0,Cúcuta,2026-05-24 22:11:07.001,Comunicarme con un asesor,False
8435a20af74f29a6,fc5afa9539ce,2,20,Family nationality options,Negative,24.0,Medellín,2026-06-25 14:29:48.760,Ya no están sacando ppt,False
8475adc3c300e696,ef12e97985dd,4,41,Food and shelter from organisations,Neutral,40.0,Cúcuta,2026-07-15 01:40:49.448,Y como ago para un microcrédito yo tengo PPT,False
84776b2333b27771,4d0d805f41f7,4,41,Food and shelter from organisations,Neutral,32.0,Ipiales,2026-04-24 20:18:39.455,[nombre] de rescate internacional,True
847fa038be32f880,4f524af45e30,4,40,Health access and registration,Negative,28.0,Medellín,2026-06-22 18:55:41.022,Borraste de mi tlf automaticamente,False
847fc2455f09fff0,32be206e53e4,2,22,Apostilles and birth records,Neutral,25.0,Medellín,2026-04-28 13:41:40.163,Si mi bebé nació en Colombia y yo soy venezolano ella me puede dar los papeles legales acá,False
84863df78fbd049d,63ba58c33223,2,20,Family nationality options,Neutral,30.0,Medellín,2026-05-29 12:41:49.946,Cómo hago para sacar mi visa,False
848dd80001512365,e4bb3d69fa67,1,10,Biometrics and minors' documents,Neutral,21.0,Barranquilla,2026-06-24 03:53:34.623,Ninguna de esas razones es mi caso,False
84a0021da9af89f4,58e3ec0e8efa,2,20,Family nationality options,Positive,37.0,Medellín,2026-05-06 00:09:31.777,Gracia,False
84ac20e9005ebf0f,c1c4a8254e3e,1,11,Brigades and paperwork steps,Neutral,49.0,Other,2026-05-13 19:32:54.172,Quiero saber si va ver jornada de PPT para adultos,False
84b55facdc4d4262,22aede07eb2b,2,20,Family nationality options,Neutral,35.0,Santa Marta,2026-06-27 15:46:43.606,Quiero información sobre otros mecanismos de regularización,False
84bfadcfdc2ef8b2,f3a1ba2f693b,1,10,Biometrics and minors' documents,Negative,29.0,Riohacha,2026-06-11 19:53:39.157,Necesito una empleo medio tiempo.cuento con el ppt pero no tengo quien cuide mis niños son menores de edad,False
84e0b86be97b4a15,0592352552c0,2,22,Apostilles and birth records,Neutral,42.0,Medellín,2026-07-08 16:31:49.334,Te pregunto?,False
84f79bb7d8477a64,67137155144d,4,40,Health access and registration,Neutral,32.0,Bogotá,2026-03-26 20:51:28.179,Si salud y tramites,False
84ff4343ba9d7ac5,0a9de4272ae0,4,40,Health access and registration,Neutral,25.0,Medellín,2026-05-28 12:30:52.094,Ya cerraron las ayudas por migración Colombia?,False
84ffa34237ecbd52,7037462b3440,4,40,Health access and registration,Neutral,35.0,Medellín,2026-05-31 04:12:22.484,Yo puedo tener un certificado de discapacidad,False
852c0490b475699d,f515ff1cdba3,4,40,Health access and registration,Negative,42.0,Medellín,2026-06-03 19:32:57.156,Aqui están adentro la gente y es horario de atención pero.puro están charlando y no atienden ni orientan al.publico,False
853c30cc67d1ed93,7cd81c1cedbc,2,20,Family nationality options,Neutral,34.0,Barranquilla,2026-06-13 14:39:34.118,Y como hago para tener vida de residente,False
854adc37398d7050,21d253a16688,4,41,Food and shelter from organisations,Neutral,34.0,Ipiales,2026-04-16 12:01:41.682,Será que hay un punto de atención para los migrante vía cali,False
855a3b2dde1847e3,315b46fd8fac,2,22,Apostilles and birth records,Neutral,14.0,Medellín,2026-05-16 18:14:41.416,Mi mamá es colombiana y yo nací en Venezuela que puedo hacer para tener los documentos de aquí?,False
8565d5a736001e10,30d8ffd038d6,4,40,Health access and registration,Neutral,3.0,Medellín,2026-07-01 13:31:10.289,Es berda aserca del plan de contijencia para los migrante,False
8578e02fc6256cb4,d7dd07913041,4,41,Food and shelter from organisations,Neutral,47.0,Barranquilla,2026-04-23 18:32:20.970,Barranquilla,False
85855ba7d7c0b07f,598560d91722,1,10,Biometrics and minors' documents,Neutral,10.0,Cúcuta,2026-04-29 23:13:41.256,Como hago para sacar el ppt o el salvo conducto,False
85a35de52ebf482f,1fa40aefa1ca,1,10,Biometrics and minors' documents,Neutral,24.0,Other,2026-05-05 18:08:10.547,+[redacted] este número que tipo de ayudas brinda,False
85a7d145e2cab00e,d345c9071887,3,30,Visas and travel abroad,Negative,36.0,Medellín,2026-05-28 23:48:21.090,Nesecito Refugio por Ser perseguido político,False
85da942518afbf23,2245d475c707,2,20,Family nationality options,Negative,27.0,Bogotá,2026-05-13 19:27:35.139,Y cómo hago para irte de una niña a un jardín quiero saber una pregunta qué pena con su Merced,False
85dc9da9590e8e8d,0a9de4272ae0,4,40,Health access and registration,Neutral,25.0,Medellín,2026-05-28 12:30:52.094,"Curso de limpieza, [nombre]?",True
85de61506543f363,6c24ed94d0ba,2,20,Family nationality options,Neutral,20.0,Cúcuta,2026-07-15 06:00:02.485,Si quiero saber más,False
85e11dc5f4ecb269,7ca5b1d9e37f,4,41,Food and shelter from organisations,Neutral,34.0,Bogotá,2026-05-13 19:20:59.040,Yo vivo aquí en Bogotá tengo 5 años aquí pueden darle ayuda humanitaria,False
85f781c94b9d8232,512018e4b670,4,41,Food and shelter from organisations,Neutral,44.0,Other,2026-05-13 21:24:45.498,COMO AGO PARA CONSEGUIR AYUDA DE ALIMENTOS O ECONÓMICA,False
860052d0d5582528,4a9224ec0d8e,2,22,Apostilles and birth records,Negative,31.0,Medellín,2026-03-25 20:08:51.936,"pero si mi hijo es migrante venezolano, no nació en Colombia",False
8608c738564837d3,cfa7562d8642,4,40,Health access and registration,Neutral,80.0,Medellín,2026-07-24 16:36:10.692,i want to register again,False
860906788cdb96bd,cc43888d2b0f,2,20,Family nationality options,Negative,23.0,Medellín,2026-05-29 18:41:11.260,Me aparece eso,False
861bbc6575eb77e3,93ec90685c9f,4,40,Health access and registration,Neutral,63.0,Bogotá,2026-05-14 23:33:29.718,Por favor dame información sobre [nombre] y cm puedo llegar a [nombre] y [nombre],True
8627b1f9d655e6ee,58e3ec0e8efa,2,20,Family nationality options,Neutral,37.0,Medellín,2026-05-06 00:09:31.777,Para sacarcelo  en migración Colombia medellín,False
8633c8fab3827aef,a8bb402a432a,4,40,Health access and registration,Neutral,48.0,Bogotá,2026-06-03 16:52:44.085,Hola,False
8634750fa283ca0b,58003bf0152d,4,40,Health access and registration,Neutral,22.0,Pasto,2026-07-24 15:01:21.483,donde pongo una denuncia por acoso?,False
86373f4c0cb6b2f3,c873b5d50419,5,50,Services and integration,Neutral,39.0,Cúcuta,2026-06-05 15:49:59.205,Refugio,False
8692d284215dc798,0e4de81613cf,0,0,Starting a business,Neutral,26.0,Bogotá,2026-05-13 22:35:06.477,Quisiera saber qué tipos de ayudas me pueden ofrecer para emprendimientos,False
8698ed6cbbb7c71a,0e39f120f47d,0,1,Looking for work and training,Negative,32.0,Medellín,2026-06-16 22:25:52.498,[nombre],True
86a14940abcf8c8a,0b98d3009cee,4,40,Health access and registration,Negative,22.0,Medellín,2026-07-24 20:14:46.266,I want to end the conversation,False
86b376a72985599a,1b5222e497bf,4,40,Health access and registration,Negative,41.0,Other,2026-05-13 20:28:17.821,"Mi estado de salud no se trata de una simple consulta es algo más grave y delicado,debo tener tratamiento y un seguimiento de tres a 6 meses",False
86bbdd24b6d9ed58,1b9a5105a9db,3,31,Expiring permits and renewals,Negative,46.0,Barranquilla,2026-06-13 17:50:38.014,Y no me quieren dar el salvoconducto,False
86cfbf545fc09d4d,f8df33a0bed7,4,41,Food and shelter from organisations,Positive,30.0,Cartagena,2026-04-14 16:53:58.556,Gracias,False
86dd97f168ac4d4e,cfa7562d8642,4,40,Health access and registration,Neutral,80.0,Medellín,2026-07-24 16:36:10.692,quiero registrarme de nuevo,False
86dfbe5fd29533e3,a4038b45998a,4,41,Food and shelter from organisations,Neutral,30.0,Cúcuta,2026-07-24 14:15:05.177,Si para empleo,False
86e4336af04a29af,9de723d55df3,1,10,Biometrics and minors' documents,Neutral,8.0,Other,2026-06-26 00:14:45.610,Deseo los pasos para mi registro para obtener mi ppt,False
86e7e2487a953882,4d0d805f41f7,4,41,Food and shelter from organisations,Neutral,32.0,Ipiales,2026-04-24 20:18:39.455,Cruz Roja,False
8703b465d2831f50,2586a6b45571,2,20,Family nationality options,Neutral,44.0,Bogotá,2026-07-08 16:40:55.633,Listo legalizar el registro del niño para poderle sacar la nacionalidad venezolana,False
870afbb4fe5c422b,5f8aae4275b4,2,22,Apostilles and birth records,Negative,32.0,Other,2026-05-05 19:31:21.369,Para sacar el pasaporte venezolano me encuentro en turbo antiquia,False
872d1f6bd9cc0083,68fd964afd09,4,40,Health access and registration,Neutral,64.0,Medellín,2026-05-28 21:26:17.315,[nombre] la dirección de estas instituciones,True
872f552e537a7673,58003bf0152d,4,40,Health access and registration,Negative,22.0,Pasto,2026-07-24 15:01:21.483,"SAMI, que pasa si Migracion COlombia acá en Ipiales me multa",False
87400c8d7fbee186,58e3ec0e8efa,2,20,Family nationality options,Neutral,37.0,Medellín,2026-05-06 00:09:31.777,Y en medellín,False
8747f93d0fd9fd66,b6711f708f82,4,40,Health access and registration,Positive,1.0,Barranquilla,2026-06-13 16:00:53.394,Buen fia,False
874ac49aaa270bd6,f2d9fb7d4b26,2,22,Apostilles and birth records,Neutral,28.0,Medellín,2026-07-08 16:32:56.331,[nombre],True
874aef56a30880e6,b27e9e47b8fb,2,22,Apostilles and birth records,Neutral,1.0,Cúcuta,2026-07-15 00:06:00.321,Yo soy desplazada y quiero tener los papeles,False
8751acb0257e38ae,bef4069fd2da,4,41,Food and shelter from organisations,Neutral,25.0,Bogotá,2026-05-25 16:33:08.960,Y cómo haría para inscribirme y el programa de ayuda humanitaria para inmigrante con ADN de unidad,False
8763c21179632448,44c34c6efe6f,5,50,Services and integration,Neutral,20.0,Medellín,2026-06-23 17:09:21.455,Intégrate estará abierto mañana,False
877bf6310b0a6013,f8568f28e13d,1,11,Brigades and paperwork steps,Neutral,25.0,Cúcuta,2026-07-14 22:53:11.450,Cómo hago para tener el salvoconducto o si se puede el ppt,False
