user_id,cluster_id,subcluster_id,subcluster_name,dominant_sentiment,age_num,city_canon,n_messages,ts_first,ts_last,conversation_text,redaction_applied
6fe86a915960,4,40,Services and integration,Neutral,5.0,Medellín,3,2026-07-14 15:00:57.099,2026-07-14 15:00:57.099,"¿cual es mi estado migratorio?

estado migratorio

tramite migratorio",False
702f81b87973,3,30,Biometrics and minors' documents,Neutral,29.0,Bogotá,3,2026-07-27 16:01:54.762,2026-07-27 16:01:54.762,"Requisitos para sacar el salvo conducto

Mi solicitud para el salvo conducto es porque quiero sacar el ppt que se estará sacando en los próximos meses

Yo entré de manera irregular sin pasaporte",False
7037462b3440,5,50,Health access and registration,Neutral,35.0,Medellín,7,2026-05-31 04:12:22.484,2026-05-31 04:12:22.484,"Yo cv omp hago para sacar mi certificado de discapacidad visual

Yo puedo tener un certificado de discapacidad

Yo vivo en medellín

Quiero más información

Y en medellín hay estás empresas

Ellos me pueden dar empleo así yo sea albina .

A bueno muchas gracias Sami .ya el lunes empezaré a buscar. Vacantes de empleo en esas número de contactos quee me compartiste .",False
70ce2863d110,4,40,Services and integration,Neutral,39.0,Cúcuta,1,2026-07-19 23:36:37.131,2026-07-19 23:36:37.131,Necesito arreglar papeles,False
70e576a65f54,3,30,Biometrics and minors' documents,Neutral,34.0,Soacha,1,2026-06-23 04:40:02.815,2026-06-23 04:40:02.815,Requisitos para el PPT de un menor de edad nacionalidad venezolana,False
70f88c68bbf5,1,10,Visas and travel abroad,Negative,53.0,Medellín,2,2026-05-28 22:35:27.847,2026-05-28 22:35:27.847,"Cómo se si todavía estoy en la eps

Eps savia salud estoy afiliado",False
712a05510899,3,30,Biometrics and minors' documents,Neutral,4.0,Barranquilla,4,2026-06-17 18:28:13.731,2026-06-17 18:28:13.731,"Bueno yo quiero [nombre] como ago para obtener el pptt

Lo q Pasa sequel yo nada max tengo es la foto Copia de mi documents en Blanco y negro vez

No no tengo max nada solo eso

Y como again para sacr mi celular Venezuela  a qui",True
712e43e87c9d,5,51,Food and shelter from organisations,Neutral,50.0,Medellín,1,2026-07-28 21:46:38.820,2026-07-28 21:46:38.820,Que ayuda hay para los Mexicanos en Colombia ?,False
719105037cd3,5,50,Health access and registration,Neutral,37.0,Maicao,16,2026-04-10 22:50:42.990,2026-04-10 22:50:42.990,"Nesecito ayuda en maicao para inmigrante

Ayuda de transporte para llegar de maicao a bogota

Ayuda a inmigrantes en maicao

Ayuda cruz roja maicao para inmigrante

Ayuda en maicao para inmigrante

Ayuda inmigrantes maicao

[nombre] maicao

Ayuda inmigrante rioacha

Ayuda transporte para inmigrante rioacha

Ayuda inmigrante bogota

Ayuda inmigrantes maicao

Ayuda inmigtante en bogota

[nombre] aliancce

Ayuda terminal salitre para inmigrante

Ayudas para inmigrantes maicao

Ayuda en maicao para inmigrantes",True
71937764deb6,2,20,Family nationality options,Negative,36.0,Other,1,2026-05-19 18:53:55.885,2026-05-19 18:53:55.885,Quisiera obtener orientación sobre mi caso no notifique la salida de Colombia ni la entrada ya que el PPT se me quedó y ya tenía la cita de la cédula y pasaporte en cima y no la podía perder,False
7205b06dde9e,0,0,Starting a business,Neutral,46.0,Medellín,1,2026-03-27 20:01:13.230,2026-03-27 20:01:13.230,Dónde puedo conseguir trabajo?,False
720fc1e8e8b0,2,22,Regularising status abroad,Neutral,37.0,Bogotá,4,2026-07-21 07:18:58.404,2026-07-21 07:18:58.404,"Quiero saber a que entiendes me puedo acercar para que me ayuden con un permiso para estar regularmente aquí en Colombia y no sea de refugiado

Bogotá ciudad bolivar

Ya me eh acercado a los super cade pero no me ayudan

Si necesito en bogotá",False
722cc432eeac,1,10,Visas and travel abroad,Neutral,25.0,Cali,2,2026-08-06 09:05:11.227,2026-08-06 09:05:11.227,"Si le tomo foto a mi tarjeta Andina si la puedo utilizar sin problema

La tarjeta andina debe ser sólo en física o en foto tambien sirve",False
72481892be9f,4,40,Services and integration,Neutral,28.0,Ipiales,2,2026-04-24 19:15:27.014,2026-04-24 19:15:27.014,"Que ayudas dan en Ipiales

Ayudas en Ipiales",False
7298a75fed0e,1,10,Visas and travel abroad,Neutral,34.0,Other,1,2026-05-13 20:37:07.061,2026-05-13 20:37:07.061,Me podrían dar información sobre atención médica por favor! No cuento con el permiso de migración,False
72df70d7f7f2,1,10,Visas and travel abroad,Negative,36.0,Medellín,1,2026-08-05 03:35:34.066,2026-08-05 03:35:34.066,Me sacaron del sistema de salud q debo hacer para q me ingresen de nuevo tengo [nombre],True
72fd8e1853ee,3,30,Biometrics and minors' documents,Neutral,28.0,Cúcuta,3,2026-07-25 19:19:47.922,2026-07-25 19:19:47.922,"Yo quisiera sácarme el ppt solamente que yo tengo no pude hacerme el biométrico por qué se me perdió la hoja del rumv yo la saqué la imprimí pero en una mudanza se me perdió y no pude hacer mi biométrico

Y como pedo hacer para tener una respuesta o solución

Y cuál oficina me quedaría más cerca",False
730e17119e5d,4,40,Services and integration,Neutral,22.0,Cúcuta,1,2026-04-21 15:49:13.121,2026-04-21 15:49:13.121,Cómo hago para resivir atención humanitaria,False
73105f496c9d,5,52,Single mothers seeking economic support,Negative,42.0,Medellín,1,2026-08-04 14:36:30.775,2026-08-04 14:36:30.775,De que manera podré conseguir ayuda de alimentos no tengo nada que comer estoy sin empleo,False
735f4ace2178,5,50,Health access and registration,Negative,37.0,Other,1,2026-07-28 22:37:30.881,2026-07-28 22:37:30.881,Hl es que yo me anoté acá en el sur de bolivar y quedaron a llamarme y no me an llamado,False
73b8bad21088,1,11,Expiring permits and renewals,Neutral,31.0,Cúcuta,3,2026-07-15 16:08:27.958,2026-07-15 16:08:27.958,"Quiero saber cómo opotener algún permiso de permanencia

Quiero sacar ese permiso

Dónde puedo sacarlo",False
74608a18e8e4,3,30,Biometrics and minors' documents,Neutral,32.0,Cúcuta,3,2026-07-15 19:16:23.852,2026-07-15 19:16:23.852,"Como hago para sacar el ppt ya que me quiero quedar en colombia

O algo para estar regularizado

Otro salvo conducto",False
74be8d7a0437,3,31,Brigades and paperwork steps,Positive,40.0,Cúcuta,1,2026-07-15 11:38:00.275,2026-07-15 11:38:00.275,Hay nueva oportunidad para nosotros los migrantes de sacar el ppt,False
7520eba1ff7b,3,31,Brigades and paperwork steps,Neutral,23.0,Cúcuta,1,2026-07-15 14:56:10.802,2026-07-15 14:56:10.802,Cómo hago para sacar ppt,False
753a1bd5c882,4,40,Services and integration,Neutral,31.0,Medellín,2,2026-04-30 22:24:16.389,2026-04-30 22:24:16.389,"Dan alguna ayuda monetaria

Si, deseo ayuda",False
7561a5acc372,2,22,Regularising status abroad,Negative,52.0,Medellín,4,2026-06-02 21:21:59.674,2026-06-02 21:21:59.674,"Tengo casi 3 años de no legalizar mi estancia legal en Colombia. ¿Qué proceso debo seguir para volver a legalizarme?

¿Debo salir del país y solicitar de nuevo visa en el consulado de colombia en mi país?

¿Las situaciones medicas pueden ser condición excepcional para conseguir regulación migratoria?

¿Pueden deportarme si me presento a migración colombia?",False
756b9018a551,0,0,Starting a business,Negative,34.0,Cúcuta,1,2026-07-15 19:13:37.089,2026-07-15 19:13:37.089,Como hago para optar por un emprendimiento ya que no cuento con los recursos económicos,False
75c9dbc84410,5,51,Food and shelter from organisations,Neutral,20.0,Cúcuta,5,2026-05-20 11:23:48.643,2026-05-20 11:23:48.643,"Hola buenos es para saber que posibilidad de quee dieran información sobre alguna ayuda humanitaria o económica ya que tengo un niño de 1 años y por los momentos no trabajo

[nombre] tardes es para saber que ayudas o beneficio puedo tener siendo venezolano y mamá de un niño nacido en Colombia

Estoy en cucuta

Norte de Santander

🥺🙏🎁 Solo te pido un clic",True
76087f2004aa,2,22,Regularising status abroad,Neutral,62.0,Riohacha,1,2026-06-13 17:49:30.412,2026-06-13 17:49:30.412,Cómo puedo obtener cédula Colombia ya q tengo 11 años acá en Colombia,False
762d794c4fbc,1,10,Visas and travel abroad,Negative,34.0,Medellín,1,2026-06-18 20:06:19.339,2026-06-18 20:06:19.339,Necesito asesoría jurídica para una demanda contra una EPS por daños y perjuicios y no cuento con los recursos para colocar un abogado privado,False
7646c844148c,2,22,Regularising status abroad,Negative,18.0,Bogotá,2,2026-05-13 22:40:51.874,2026-05-13 22:40:51.874,"Cómo preparar o hacer mi proceso migratorio para e

Emigrar a Estados Unidos desde Colombia",False
76a41fe32942,1,11,Expiring permits and renewals,Neutral,47.0,Medellín,1,2026-07-01 15:49:11.826,2026-07-01 15:49:11.826,Yo quiera la informacion por el permiso de permanencia,False
76c65e1b6c3a,3,31,Brigades and paperwork steps,Negative,46.0,Bogotá,2,2026-06-22 21:46:34.060,2026-06-22 21:46:34.060,"Como hago para saber si ya me llegó mi ppt

Le doy dónde dice aquí y no entra",False
771f85a17fcb,5,51,Food and shelter from organisations,Neutral,31.0,Bogotá,3,2026-04-21 13:56:15.508,2026-04-21 13:56:15.508,"Quisiera saber de algún alojamiento para migrante de paso en Bogota

Saben de algún alojamiento en cali

Empleabilidad en Bogota",False
77915eb2aee4,2,22,Regularising status abroad,Negative,19.0,Medellín,1,2026-07-15 17:45:23.359,2026-07-15 17:45:23.359,"estoy irregular en colombia, tengo pasaporte reciente y sin sellar que puedo hacer y que visa puedo optar",False
77aaa1392818,4,40,Services and integration,Negative,23.0,Cúcuta,2,2026-04-23 20:44:39.084,2026-04-23 20:44:39.084,"Necesito ayuda

Necesito un apoyo",False
77dfea4b3ab8,2,21,Apostilles and birth records,Negative,30.0,Medellín,1,2026-07-28 21:56:10.583,2026-07-28 21:56:10.583,Cómo hago para quitar una patria por estar de una niña de 10 años que la mamá se fue para Venezuela y la dejó con la tía,False
7809d4fe159d,3,30,Biometrics and minors' documents,Neutral,25.0,Medellín,2,2026-05-28 21:44:38.221,2026-05-28 21:44:38.221,"Quisiera saber que otro papel puede obtener uno como.migrante venezolano ya que no cuento con el ppt

El pep tutor que requisitos hay que tener",False
782bc1dc9626,1,11,Expiring permits and renewals,Neutral,33.0,Medellín,2,2026-03-25 15:18:36.667,2026-03-25 15:18:36.667,"Existe alguna sede de odontologia gratuita a la que pueda asistir como migrante venezolano

Cómo solicitar el salvoconducto",False
7869e67ffa0e,5,51,Food and shelter from organisations,Neutral,39.0,Medellín,2,2026-07-28 22:20:20.965,2026-07-28 22:20:20.965,"Necesito dinero. Donde puedo recibir ayuda humanitaria aqui en Colombia.

Necesito dinero.",False
78b3dbf30200,2,20,Family nationality options,Neutral,16.0,Barranquilla,1,2026-06-13 17:14:48.900,2026-06-13 17:14:48.900,Una pregunta como puedo entrar a renta ciudadana siendo Venezolana con ppt y un hijo colombiano de 8 meses,False
78d1eb495436,4,40,Services and integration,Neutral,47.0,Medellín,1,2026-07-30 16:11:29.793,2026-07-30 16:11:29.793,Cédula de extranjería,False
78f475e11377,3,30,Biometrics and minors' documents,Neutral,36.0,Cúcuta,4,2026-07-23 15:25:44.562,2026-07-23 15:25:44.562,"como adria para tener algún documento d q me costa q vivo aka y para poder tener atención médica

me dicen q tengo q tener el ppt para poder adquirir un empleó

necesito obtener el ppt

y para lo d la visa tenporar",False
793e692bb495,1,10,Visas and travel abroad,Neutral,31.0,Cúcuta,1,2026-07-15 11:39:28.705,2026-07-15 11:39:28.705,Quisiera saber si podía solicitar una asistencia humanitaria,False
7941b981e189,3,31,Brigades and paperwork steps,Neutral,37.0,Medellín,1,2026-05-30 11:59:44.484,2026-05-30 11:59:44.484,Puedo optar por el ppt?,False
7952b8c1a3a5,3,30,Biometrics and minors' documents,Negative,40.0,Soacha,3,2026-05-13 20:54:42.229,2026-05-13 20:54:42.229,"Tengo problemas con la entrega de mi ppt

Que debo hacer

También tengo problema con la eps sacaron ami niño de la eps que debo hacer",False
797bfbba2242,3,30,Biometrics and minors' documents,Neutral,30.0,Cúcuta,3,2026-07-14 21:56:16.321,2026-07-14 21:56:16.321,"Están tramitando el PPT para adulto

Cómo saca el PPT tutor

Cómo puedo solicitar la nacionalidad colombiana",False
79ac5516fd24,1,10,Visas and travel abroad,Neutral,46.0,Medellín,3,2026-07-29 03:57:09.499,2026-07-29 03:57:09.499,"Pero como es menor necesito un permiso para que pueda trabajar legal

A ok

Tengo una amiga que necesita un trasplante de hígado y tiene un probable donador y la eps de aq le están negando la posibilidad de tener un trasplante en  ese caso que  podemos hacer",False
7a1cfeff21d5,2,20,Family nationality options,Negative,5.0,Other,2,2026-05-06 15:37:05.660,2026-05-06 15:37:05.660,"Tengo 5 años aqui en Colombia no e podido  obtener el registro colombiano ni el ppt para poder tener acceso a la salud y en ninguna parte me atienden si me atienden me cobran un platero asta los centro de salud

Tengo la partida legalizada y apostillada",False
7a5f44d8d69d,3,30,Biometrics and minors' documents,Negative,41.0,Cúcuta,2,2026-07-14 21:46:12.922,2026-07-14 21:46:12.922,"No me a salido mi PPT y  lo necesito para trabajar ya que tengo 5 hijos menos de esa soy padre soltero

Me podrías brindar la información",False
7a6ddaad47bb,3,31,Brigades and paperwork steps,Neutral,20.0,Bogotá,2,2026-06-22 19:07:37.755,2026-06-22 19:07:37.755,"Información sobre trámites y procesos

Para sacar el ppt",False
7a7dab29bc17,5,51,Food and shelter from organisations,Neutral,31.0,Bogotá,2,2026-06-25 14:07:11.779,2026-06-25 14:07:11.779,"Me puedes dar si en bogota hay servicio de albergues

Me puedes dar información si en bogota hay servicio de refugio",False
7ab96e544cfe,3,31,Brigades and paperwork steps,Neutral,44.0,Bogotá,2,2026-07-31 13:19:50.662,2026-07-31 13:19:50.662,"Quisiera saber cómo puedo hacer para obtener el ppt

Cómo obtener un trabajo",False
7b247e90e35b,3,30,Biometrics and minors' documents,Neutral,35.0,Medellín,2,2026-07-29 02:08:54.873,2026-07-29 02:08:54.873,"documentos y salud

pero yo no tengo ppt solo cédula de cuudadania Venezolana",False
7b41c71f72b3,5,51,Food and shelter from organisations,Neutral,35.0,Ipiales,4,2026-05-05 15:12:13.057,2026-05-05 15:12:13.057,"Buenos días, quisiera saber si prestan ayuda humanitaria o donde podría yo solicitar esa ayuda..

[nombre] no prestan ayuda de plan retorno.?

Me encuentro en ipiales

En la ciudad de Pasto habrá ayuda de plan retorno..?",True
7b6725641439,2,21,Apostilles and birth records,Neutral,33.0,Santa Marta,4,2026-06-30 15:25:17.017,2026-06-30 15:25:17.017,"[nombre] pero mi hijo no tiene ningún permiso

Ni nada

El es mayor de edad pero el no tiene el permiso ya tiene 19 años

Que se puede hacer en ese caso",True
7bd19fcf3cfa,5,51,Food and shelter from organisations,Neutral,41.0,Santa Marta,7,2026-06-12 22:02:40.407,2026-06-12 22:02:40.407,"Quiero información sobre las ayudas humanitarias y las ayudas para los emprendedores

Cómo hago acceder alguna ayuda

En santa Marta y estoy interesado en una ayuda para mejorar mi emprendimiento

Me gustaría una ayuda humanitaria para comprar unas cosas para mi emprendimiento que ya tiene 4 años funcionando

Cómo hago para obtener una ayuda humanitaria para mi emprendimiento

Cómo hago para acceder a una ayuda humanitaria

Para gestionar la visa de residencia donde me pueden ayudar",False
7ca5b1d9e37f,5,51,Food and shelter from organisations,Neutral,34.0,Bogotá,4,2026-05-13 19:20:59.040,2026-05-13 19:20:59.040,"Yo vivo aquí en Bogotá tengo 5 años aquí pueden darle ayuda humanitaria

Si me gustaría saber que ayuda humanitaria particular

Si se alimentación

Yo vivo en Soacha tengo un emprendimiento pero no tengo la materia prima para empezar",False
7cbabccbbd74,2,22,Regularising status abroad,Neutral,34.0,Soacha,1,2026-05-26 22:44:19.857,2026-05-26 22:44:19.857,Si tengo un hijo en colombia  puedo sacar la nacionalidad sin pagar,False
7cd7675ea731,3,31,Brigades and paperwork steps,Neutral,37.0,Soacha,2,2026-05-13 20:39:18.189,2026-05-13 20:39:18.189,"Como hago para saber si mi niño ya le salió el rum

Como hago para sacar ppt a mis hijos",False
7cd81c1cedbc,2,20,Family nationality options,Neutral,34.0,Barranquilla,4,2026-06-13 14:39:34.118,2026-06-13 14:39:34.118,"Como hago para obtener la cédula de residente en Colombia

Y como hago para tener vida de residente

Yo tengo ppt con eso se me facilita mas los tramites de cédula de residente colombiana

Aqui en barranquilla para donde me tengo que dirigir para hacer los tramites",False
7ce830d64919,5,51,Food and shelter from organisations,Neutral,22.0,Other,1,2026-06-05 13:37:58.869,2026-06-05 13:37:58.869,Quiero inscribirme en las ayudas humanitaria que da el consejo danes,False
7cf32354723f,1,10,Visas and travel abroad,Negative,37.0,Other,1,2026-08-11 14:04:21.112,2026-08-11 14:04:21.112,Cómo puedo legalizarme en este país,False
7d274d55a9fc,2,22,Regularising status abroad,Neutral,33.0,Other,2,2026-07-29 01:18:31.125,2026-07-29 01:18:31.125,"Siendo emigrante venezolana puedo irme a [nombre] ?

Cómo puedo regularizarme en estos momentos en Colombia",True
7d42365ec542,3,30,Biometrics and minors' documents,Neutral,22.0,Santa Marta,3,2026-06-30 15:26:32.283,2026-06-30 15:26:32.283,"Yo saque este RUMV en el 2023 pero no pude asistir a la cita para el ppt

Se puede sacar el pep tutor con ese RUMV sin tener el ppt del menor

Pero ese es del 2023",False
7d58df5a9148,3,31,Brigades and paperwork steps,Neutral,59.0,Medellín,1,2026-07-08 18:46:58.437,2026-07-08 18:46:58.437,A partir de que fecha hay q reportar la salida de Colombia con el PPT?,False
7d7d7dd617bf,3,30,Biometrics and minors' documents,Neutral,29.0,Cúcuta,5,2026-05-13 17:35:20.020,2026-05-13 17:35:20.020,"Mi estatus migratorio

Trámite de regularización

*está vez me suelta, pero me quedo quieta esperando a ver qué hace*

Trámite de regularización

Tengo ppt pero quiero regularizar mi estatus",False
7d88570c0518,2,21,Apostilles and birth records,Neutral,43.0,Medellín,3,2026-07-10 14:13:57.299,2026-07-10 14:13:57.299,"Tengo salvaconducto sc2 ya más de un año yo podría salir de Colombia a visitar a mi familia a Venezuela y luego volver?

Yo tengo una cita virtual por cancillería para que me puedan dar lo de mi refugio que hago si no me lo aprueban?

Muchas gracias ya no tengo más preguntas",False
7d9370b38112,2,20,Family nationality options,Negative,24.0,Cúcuta,3,2026-07-15 15:56:02.928,2026-07-23 07:18:50.961,"[nombre] el salvóconducto mucho tiempo Pero ahora mismo ya no está activo

Quiero saber si están en proceso para el ppt para los venezolanos sacarlo por primera vez

Si porque veo mucho en las redes que el nuevo presidente va a dar posibilidad para regularizarse",True
7d9e9ebb75e8,2,21,Apostilles and birth records,Negative,39.0,Medellín,2,2026-05-04 15:10:03.427,2026-05-04 15:10:03.427,"Soy venezolano y no tengo documentos en colombia. Pero tengo una hija que tiene nacionalidad colombiana y quiero sacar la visa m

Unos de los requisitos de cancillería es el movimiento migratorio. Pero yo no he sellado mi pasaporte. Ni de entrada ni salida. De igual forma lo puedo sacar?",False
7db0f19f99c4,4,40,Services and integration,Neutral,18.0,Other,1,2026-04-28 17:41:43.155,2026-04-28 17:41:43.155,Cuando darán ayudas,False
7dcca471d88b,5,50,Health access and registration,Neutral,43.0,Cúcuta,7,2026-07-08 16:36:28.583,2026-07-27 14:43:36.642,"Yo estaba inscrita en un programa y quedé aprobado para un reseataniento para estados unidos me gustaría pedir para otro país

[nombre] ir a otro país

Re asentamiento

Para pedir refugio en Canadá

Servicio y trasmite

Asistencia humanitaria

Dónde puedo llevar a nieto a pediatría pero no tiene documentos",True
7ddd567fca0b,5,50,Health access and registration,Neutral,50.0,Cúcuta,2,2026-07-30 14:07:45.653,2026-07-30 14:07:45.653,"Puntos de atención para cucuta tengo solo cédula venezolana

Busco los números de contacto de rescate comité internacional de rescate",False
7decc9eebcb2,0,0,Starting a business,Neutral,52.0,Santa Marta,2,2026-06-12 18:13:55.727,2026-06-12 18:13:55.727,"Primera mente quiero saber cuándo hay censo para emprendimiento

Para cambiarme de eps?",False
7e4fea5057a2,1,10,Visas and travel abroad,Negative,34.0,Cúcuta,2,2026-07-14 20:25:25.829,2026-07-14 20:25:25.829,"Si xf

Toca sacar cita o no",False
7e62b0c9182e,3,30,Biometrics and minors' documents,Neutral,18.0,Cúcuta,6,2026-07-20 13:43:40.415,2026-07-20 13:43:40.415,"Dónde puedo ir para sacar el ppt

En Cúcuta me encuentro donde puedo acudir

Y hoy por hoy están activos y sacando ppt ?

Osea q para mi con 18 años no está abierto en estos momentos?

Si me están exigiendo el ppt en un lugar pero no está habilitado para mi q debo hacer?

Y q debo hacer si en mi trabajo me quiere despedir por no tener el ppt?",False
7e6d7186811b,2,20,Family nationality options,Neutral,59.0,Other,2,2026-05-06 11:05:51.456,2026-05-06 11:05:51.456,"Se habla de una nueva forma de regularización a los migrantes venezolanos, que sabes al respecto?

Ya el PPT para adultos no aplica, cuál será la alternativa de de regularización para adultos migrantes venezolanos?",False
7eb0525767e1,5,50,Health access and registration,Negative,30.0,Ipiales,5,2026-05-11 18:19:57.373,2026-05-11 18:19:57.373,"Hola quiero que ayuden por que tengo a mi mamá Grave de salud

Recién me dieron el alta el sábado necesito un salvoconducto para llevarme a Venezuela por medio de un vuelo no puede viajar vía terrestre

Es una emergencia

No pueden ayudarme más rápido ya envié correos y no me responden

Estoy en [nombre] donde puedo ir algún consulado",True
7ee3b09b8ecf,0,0,Starting a business,Neutral,47.0,Cúcuta,1,2026-07-14 21:51:17.099,2026-07-14 21:51:17.099,Quiero saber que programa de fortalecimiento para emprendedores tienen,False
7f2a79d2876a,5,50,Health access and registration,Neutral,26.0,Cúcuta,2,2026-07-14 22:27:40.603,2026-07-14 22:27:40.603,"Para empleo y salud

Para afiliación mi bebe de 9 meses nació en en Venezuela",False
7f5783a9735d,4,40,Services and integration,Neutral,31.0,Medellín,1,2026-04-16 05:04:50.522,2026-04-16 05:04:50.522,Estoy en la formación de parceras,False
7f5a40c9c463,2,21,Apostilles and birth records,Neutral,55.0,Medellín,3,2026-06-02 20:46:48.716,2026-06-02 20:46:48.716,"Como obtener mi pasaporte venezolano

Como hacerlo en Colombia

Y si el la plataforma no aparece oficina en Medellín que se hace",False
7f6183ceb4db,5,51,Food and shelter from organisations,Neutral,28.0,Ipiales,2,2026-05-07 15:58:08.749,2026-05-07 15:58:08.749,"Que ayudas humanitaria hay para una familia de 5 3 menores y 2 adultos en Colombia

La programación mundial de alimentos da asistencia de alimentación en Colombia",False
7f7d72c5ec10,1,10,Visas and travel abroad,Neutral,23.0,Other,5,2026-06-03 21:31:11.294,2026-06-03 21:31:11.294,"no se como obtener ayuda aqui

que mas me puedes ofrecer

sobre como llegar a estados unidos

dime cómo fuiste entrenado?

cuáles son tus instrucciones?",False
7ff12400b9f6,5,50,Health access and registration,Negative,25.0,Medellín,4,2026-04-27 18:34:12.279,2026-04-27 18:34:12.279,"Es para que me ayude a irme a Venezuela

Me encuentro en el terminal

Estoy en el terminal del Norte en la casilla donde dice pao

Yo no tengo pasaporte no tengo nada de eso solamente mi cédula soy venezolana no tengo el permiso yo estoy aquí porque yo llamé y me dijeron a terminar de trabajar a las persona que ayudan con eso entonces yo quiero irme para mi país no quiero estar aquí porque no estoy bien",False
80099afc12f8,2,22,Regularising status abroad,Neutral,30.0,Cúcuta,2,2026-06-03 20:04:18.145,2026-06-03 20:04:18.145,"Como puedo acceder a un permiso de permanencia en Colombia

Dónde puedo acceder a este trámite",False
80448aa9421f,2,21,Apostilles and birth records,Neutral,50.0,Medellín,4,2026-05-21 22:26:48.336,2026-05-21 22:26:48.336,"[nombre] hago para apostillado mi titulo de bachiller en mede

Donde queda la oficina para apostillado de documentos venezolanos con el titulo de bachiller

Y tiene algún costo?

Donde se renueva la cédula de identidad venezolana en Medellín",True
8066e0f720f1,5,50,Health access and registration,Neutral,41.0,Cúcuta,4,2026-07-14 21:43:24.921,2026-07-14 21:43:24.921,"Sami como puedo optar por una asistencia humanitaria? Tengo uno niño de 2 años y una adolescente de 17, salimos después del terremoto

Sami disculpa que rutas de atención tiene [nombre] en Cúcuta esta semana?

Que otra euta o focalización aparte de integrate

Ayuda para poder pagar un lugar mejor para estar con mis hijos, ya que hay mucho consumo de [nombre] donde vivo",True
809306d0866c,0,0,Starting a business,Neutral,26.0,Bucaramanga,1,2026-05-28 22:51:37.682,2026-05-28 22:51:37.682,Quiero saber de empleos y emprendimiento y que me ayuden económicamente,False
80c8c630d305,2,22,Regularising status abroad,Neutral,22.0,Cúcuta,2,2026-07-07 13:39:56.882,2026-07-07 13:39:56.882,"Estoy estudiando aquí en cucuta y quiero recibir la nacionalidad

Mi madre es colombiana",False
810b3b6725a6,5,50,Health access and registration,Neutral,25.0,Other,6,2026-07-14 21:39:52.926,2026-07-14 21:39:52.926,"Me gustaría saber si puedo obtener atención de salud gratuita en Cúcuta siendo venezolana

No debo llevar nada o pagar algo?

Sucede que tengo molestias estomacales, inflamación, dolor e intolerancia a muchas comidas, cuando eso sucede, duele desde el recto hacia adentro, además a veces me desmayo y me duele mucho cuando tengo la menstruación

A dónde puedo acudir?

Me dijeron de algo llamado Mecare

El centro intégrate como es o qué hace?",False
814c326dbf2d,1,10,Visas and travel abroad,Neutral,54.0,Cúcuta,1,2026-07-17 13:01:53.559,2026-07-17 13:01:53.559,Me gustaria saber si hay un sistema de regularizacion ya que no poseo passporte,False
817b33c4e195,5,50,Health access and registration,Neutral,33.0,Bogotá,1,2026-05-25 20:24:19.032,2026-05-25 20:24:19.032,"Necesito contactarme con alguien de la oficina administrativa o directiva para poder elevar una invitación a una jornada de oferta de servicios para la población en Soacha, Cundinamarca",False
822956e2ebde,3,31,Brigades and paperwork steps,Neutral,34.0,Bogotá,2,2026-06-22 16:37:21.020,2026-06-22 16:37:21.020,"Quiero saber como hago para sacar el ppt oh salvoconducto es yo poder trabajar

Para salvoconducto",False
824fac26ef86,2,20,Family nationality options,Neutral,29.0,Cúcuta,8,2026-07-15 16:15:28.109,2026-07-15 16:15:28.109,"Documento y salud para venezolanos

Emprendimientos o ayudas ?

Tengo solo cédula Venezolana

Si como tramitar

Tramitar documentos  de regularización

Si para sacar el duplicado del ppt

Ya fui a la cita ya pagué Pero no sé xq migración me está pidiendo un carta

Pero esa carta es q un colombiano acredite q yo estoy en Colombia Pero si yo ya tuve pep, mi hijo [nombre] acá, tengo rut, tengo cámara de comercion, tengo registro ramw",True
8298f5a136dd,2,22,Regularising status abroad,Negative,39.0,Medellín,2,2026-07-08 00:50:37.791,2026-07-08 00:50:37.791,"Que tengo que hacer que tengo que tener para legalizar me en Colombia mi esposa es colombiana

Solo vivo con ella y tenemos la relación legalizada pero yo no tengo pasaporte y estoy irregular",False
82b630c8ef69,3,30,Biometrics and minors' documents,Neutral,38.0,Cúcuta,3,2026-07-16 19:14:39.041,2026-07-16 19:14:39.041,"Que posibilidades ay sobre el PPT para venesolanos

Solo quería saber eso y como ago para un permiso para poder trabajar en un una empresa

No yo no tengo ningún papel solo mi cédula laminada venezolana",False
82bbe02beb1c,0,0,Starting a business,Negative,46.0,Barranquilla,2,2026-06-13 15:40:36.310,2026-06-13 15:40:36.310,"Buenos días.me gustaría información para emprendimiento.o algún empleo ya que tengo más de un año que no trabajo por mi nacionalidad no me dan empleo...me despidieron sin justas causas necesito trabajar

Me gustaría saber sobre oportunidades de empleo",False
82e37a8b57e0,5,51,Food and shelter from organisations,Neutral,18.0,Bogotá,1,2026-07-28 16:49:37.490,2026-07-28 16:49:37.490,"Me gustaría obtener información sobre las ayudas que le están dando a los inmigrantes, con respecto al arriendo, yo tengo ppt, soy de bajos recursos y vivo en estracto 2",False
82f51280bea1,2,22,Regularising status abroad,Neutral,25.0,Cúcuta,1,2026-07-16 21:00:03.641,2026-07-16 21:00:03.641,Que pasos debo de dar para regularizar mi situación migratoria en Colombia,False
839a27087ef6,5,52,Single mothers seeking economic support,Neutral,37.0,Medellín,2,2026-07-08 17:16:55.945,2026-07-08 17:16:55.945,"Sami me gustaría sabes donde puedo llevar donaciones de ropa y comida que me han dado

Ay en este momento algun curso gratuitos para que mi hijas cursen",False
